DIST_ID,PROC_NUM,FOLIO_NUM,SITE_ADDR,ASSE_DATE,FEET_CODE,STATUS_CODE,COL_CON,COL_ADM,CRED_AMT,DEF_AMT,DEF_ADM,CODE,ASSD_BASIS_QTY,YEAR
2,C2019033849-0,3.03111E+12,7940 NW 14 CT,3/8/2019,ROAD,C,8772.45,175.45,0,0,0,210-00,1,2019
2,C2019033877-0,3.03111E+12,7930 NW 14 CT,3/21/2019,ROAD,C,8772.45,175.45,0,0,0,210-00,1,2019
4,C2019035143-0,3.04916E+12,2897 SW 150 CT,2/5/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
5,C2019035476-0,3.05031E+12,16803 SW 109 PL,6/19/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
1,C2019040269-0,3.04018E+12,11401 SW 40 ST # 101,3/1/2019,ROAD,C,2975.37,59.51,0,0,0,720-00PD,175,2019
1,C2019040269-0,3.04018E+12,11401 SW 40 ST # 101,3/1/2019,ROAD,C,2975.37,59.51,0,0,0,710-00PD,-175,2019
5,C2019040847-0,3.04034E+12,7867 SW 88 ST - #215,1/8/2019,ROAD,C,11361.14,227.22,0,0,0,720-00PD,764,2019
5,C2019040847-0,3.04034E+12,7867 SW 88 ST - #215,1/8/2019,ROAD,C,11361.14,227.22,0,0,0,710-00,-764,2019
6,C2019041103-0,3.06018E+12,10701 SW 218 ST,4/16/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019041111-0,3.0603E+12,10760 SW 248 ST,5/31/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019041126-0,3.0603E+12,10760 SW 248 ST,5/31/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019041130-0,3.0603E+12,10760 SW 248 ST,5/31/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019041474-0,3.06902E+12,19900 SW 132 CT,2/4/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019041528-0,3.06902E+12,19820 SW 132 CT,2/28/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
5,C2019042433-0,3.05933E+12,15218 SW 176 LN,1/2/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
5,C2019042457-1,3.05933E+12,15061 SW 175 ST,10/30/2019,ROAD,C,588.33,11.77,0,0,0,210-00,1,2019
1,C2019043111-0,3.02031E+12,11000 NW 121 WAY,1/15/2019,ROAD,C,124687.74,2493.75,0,0,0,140-00,"33,284.00",2019
6,C2019043576-0,3.07811E+12,30660 SW 193 AVE,3/20/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019043594-0,3.07811E+12,30775 SW 194 AVE,3/20/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019043595-0,3.07811E+12,30771 SW 193 CT,3/20/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
4,C2019045075-0,3.04909E+12,15520 SW 20 LN,2/13/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019045198-0,3.07823E+12,33325 SW 194 AVE,7/9/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
5,C2019048050-0,3.04927E+12,13708 SW 56 ST,1/11/2019,ROAD,C,124383.77,2487.68,0,0,0,820-04,"6,815.00",2019
6,C2019048666-0,3.0603E+12,24881 SW 107 CT,4/10/2019,ROAD,C,11360.59,227.21,0,0,0,231-00,2,2019
6,C2019048682-0,3.0603E+12,24883 SW 108 AVE,4/9/2019,ROAD,C,11360.59,227.21,0,0,0,231-00,2,2019
6,C2019048687-0,3.0603E+12,24941 SW 107 CT,4/9/2019,ROAD,C,11360.59,227.21,0,0,0,231-00,2,2019
6,C2019048696-0,3.0603E+12,24981 SW 107 CT,4/9/2019,ROAD,C,11360.59,227.21,0,0,0,231-00,2,2019
6,C2019049163-0,3.07811E+12,30605 SW 194 AVE,2/5/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019049164-0,3.07811E+12,30601 SW 193 CT,2/5/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019052332-0,3.06926E+12,25031 SW 133 PL,5/24/2019,ROAD,C,29276.23,585.52,0,0,0,230-00PD,6,2019
6,C2019052380-0,3.06926E+12,13344 SW 250 TER,5/23/2019,ROAD,C,14638.12,292.76,0,0,0,230-00PD,3,2019
6,C2019052416-0,3.06926E+12,25030 SW 133 AVE,6/7/2019,ROAD,C,29276.23,585.52,0,0,0,230-00PD,6,2019
6,C2019052867-0,3.0603E+12,11294 SW 254 TER,1/7/2019,ROAD,C,45442.33,908.85,0,0,0,230-00,8,2019
5,C2019056386-0,3.0502E+12,9721 SW 152 ST BLDG A,3/8/2019,ROAD,C,240269.86,4805.4,0,0,0,222-00,59,2019
5,C2019056391-0,3.0502E+12,9751 SW 152 ST BLDG B,3/8/2019,ROAD,C,244342.24,4886.84,0,0,0,222-00,60,2019
6,C2019058061-0,3.07802E+12,18801 SW 295 TER,1/8/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019058628-0,3.0603E+12,24901 SW 107 CT,1/4/2019,ROAD,C,11360.59,227.21,0,0,0,230-00,2,2019
6,C2019058636-0,3.0603E+12,24880 SW 107 CT,5/29/2019,ROAD,C,11360.59,227.21,0,0,0,231-00,2,2019
6,C2019058642-0,3.0603E+12,24960 SW 107 CT,1/4/2019,ROAD,C,11360.59,227.21,0,0,0,230-00,2,2019
6,C2019058652-0,3.0603E+12,24961 SW 107 CT,1/4/2019,ROAD,C,11360.59,227.21,0,0,0,230-00,2,2019
6,C2019058655-0,3.0603E+12,24903 SW 108 AVE,1/4/2019,ROAD,C,11360.59,227.21,0,0,0,230-00,2,2019
9.1,C2019058863-0,3.03109E+12,3355 NW 71 TER,3/12/2019,ROAD,C,14203.95,284.08,0,0,0,150-00,"4,997.00",2019
9.1,C2019058863-0,3.03109E+12,3355 NW 71 TER,3/12/2019,ROAD,C,14203.95,284.08,0,0,0,210-00,-1,2019
4,C2019058881-0,3.0491E+12,14571 SW 21 ST,1/9/2019,ROAD,C,0,0,0,0,0,210-00,0,2019
1.1,C2019059212-0,3.04013E+12,5930 SW 27 ST,1/9/2019,ROAD,C,5877.54,117.55,0,0,0,210-00,1,2019
1.1,C2019059212-0,3.04013E+12,5930 SW 27 ST,1/9/2019,ROAD,C,5877.54,117.55,0,0,0,210-00,-0.33,2019
1.1,C2019059222-0,3.04013E+12,5920 SW 27 ST,1/9/2019,ROAD,C,5877.54,117.55,0,0,0,210-00,1,2019
1.1,C2019059222-0,3.04013E+12,5920 SW 27 ST,1/9/2019,ROAD,C,5877.54,117.55,0,0,0,210-00,-0.33,2019
1.1,C2019059234-0,3.04013E+12,5928 SW 27 ST,1/8/2019,ROAD,C,5877.54,117.55,0,0,0,210-00,-0.33,2019
1.1,C2019059234-0,3.04013E+12,5928 SW 27 ST,1/8/2019,ROAD,C,5877.54,117.55,0,0,0,210-00,1,2019
1,C2019059743-0,3.04017E+12,2901 SW 98 AVE,1/10/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
4,C2019059942-0,3.04916E+12,15031 SW 30 ST,1/10/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
1,C2019059960-0,3.04017E+12,9786 SW 28 ST,2/4/2019,ROAD,C,7793.54,155.87,0,0,0,210-00,-0.16,2019
1,C2019059960-0,3.04017E+12,9786 SW 28 ST,2/4/2019,ROAD,C,7793.54,155.87,0,0,0,210-00,1,2019
2,C2019060275-0,3.03103E+12,1879 NW 94 ST,1/9/2019,ROAD,C,1969.71,39.39,0,0,0,210-00,-1,2019
2,C2019060275-0,3.03103E+12,1879 NW 94 ST,1/9/2019,ROAD,C,1969.71,39.39,0,0,0,231-00,2,2019
5,C2019060622-0,3.05009E+12,9331 SW 120 ST,1/10/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019062076-0,3.06929E+12,16595 SW 264 ST,6/19/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
9.1,C2019062550-0,3.03121E+12,3076 NW 45 ST,1/17/2019,ROAD,C,8772.45,175.45,0,0,0,210-00,1,2019
4,C2019062790-0,3.04916E+12,14750 SW 26 ST # 104,5/17/2019,ROAD,C,6155.61,123.11,0,0,0,710-00,-311,2019
4,C2019062790-0,3.04916E+12,14750 SW 26 ST # 104,5/17/2019,ROAD,C,6155.61,123.11,0,0,0,720-00,311,2019
1.1,C2019062805-0,3.04013E+12,3110 SW 63 AVE,1/16/2019,ROAD,C,0,0,0,0,0,210-00,-1,2019
1.1,C2019062805-0,3.04013E+12,3110 SW 63 AVE,1/16/2019,ROAD,C,0,0,0,0,0,210-00,1,2019
1.1,C2019062997-0,3.04013E+12,5827 SW 40 ST,1/16/2019,ROAD,C,9805.59,196.11,0,0,0,912-00,"-1,473.00",2019
1.1,C2019062997-0,3.04013E+12,5827 SW 40 ST,1/16/2019,ROAD,C,9805.59,196.11,0,0,0,820-00,"2,544.00",2019
5,C2019063740-0,3.05004E+12,9408 SW 87 AVE,3/15/2019,ROAD,C,267350.6,5347.01,0,0,0,710-02,"21,647.00",2019
5,C2019063740-0,3.05004E+12,9408 SW 87 AVE,3/15/2019,ROAD,C,267350.6,5347.01,0,0,0,150-00,"6,050.00",2019
2,C2019063801-0,3.03115E+12,1781 NW 68 TER,2/26/2019,ROAD,C,0,0,0,0,0,210-00,-1,2019
2,C2019063801-0,3.03115E+12,1781 NW 68 TER,2/26/2019,ROAD,C,0,0,0,0,0,210-00,1,2019
2,C2019063828-0,3.03115E+12,1777 NW 68 TER,2/26/2019,ROAD,C,0,0,0,0,0,210-00,-1,2019
2,C2019063828-0,3.03115E+12,1777 NW 68 TER,2/26/2019,ROAD,C,0,0,0,0,0,210-00,1,2019
2,C2019063860-0,3.03115E+12,1740 NW 62 TER,2/25/2019,ROAD,C,8772.45,175.45,0,0,0,210-00,1,2019
5,C2019064049-0,3.05914E+12,12302 SW 128 CT,1/16/2019,ROAD,C,2208.22,44.16,0,0,0,150-00,454,2019
2,C2019064134-0,3.03122E+12,2125 NW 50 ST,1/15/2019,ROAD,C,8772.45,175.45,0,0,0,210-00,1,2019
6,C2019064406-0,3.06935E+12,27477 SW 133 PL,1/31/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019064466-0,3.06935E+12,27506 SW 133 PLACE,1/31/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019064480-0,3.06935E+12,27481 SW 134 CT,1/30/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019064494-0,3.06935E+12,27523 SW 133 AVE,1/29/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019064509-0,3.06935E+12,27545 SW 133 PATH,1/29/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019064518-0,3.06935E+12,27528 SW 133 AVE,1/23/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019064530-0,3.06925E+12,27585 SW 133 PATH,1/23/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019064546-0,3.06935E+12,27546 SW 133 PL,1/29/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019064558-0,3.06935E+12,27564 SW 133 PATH,1/29/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019064571-0,3.06935E+12,27504 SW 133 PATH,1/24/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019064599-0,3.06935E+12,27581 SW 134 CT,2/4/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019064611-0,3.06935E+12,27563 SW 133 AVE,2/8/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019064620-0,3.06935E+12,27583 SW 133 AVE,1/30/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019064628-0,3.06935E+12,28487 SW 133 PL,1/29/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019064644-0,3.06935E+12,27503 SW 133 AVE,1/24/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019064659-0,3.06935E+12,27547 SW 133 PL,1/30/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019064668-0,3.06935E+12,27525 SW 133 PATH,1/29/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019064683-0,3.06935E+12,27543 SW 133 AVE,1/18/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019064705-0,3.06935E+12,27544 SW 133 PATH,1/29/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019064722-0,3.06935E+12,27548 SW 133 AVE,1/28/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019064740-0,3.06935E+12,27568 SW 133 AVE,2/5/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019064756-0,3.06935E+12,29584 SW 133 PATH,1/30/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019064763-0,3.06935E+12,27484 SW 133 PATH,1/31/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019064771-0,3.06935E+12,27565 SW 133 PATH,1/31/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019065399-0,3.07815E+12,32206 SW 199 CT,1/30/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019065432-0,3.07815E+12,32130 SW 199 CT,1/30/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019065709-0,3.06902E+12,19133 SW 135 AVE,1/16/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019065745-0,3.06019E+12,23418 SW 108 AVE,1/17/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019065746-0,3.06019E+12,23542 SW 107 PL,1/18/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019065747-0,3.06019E+12,23582 SW 107 PL,1/18/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019065748-0,3.06019E+12,23425 SW 108 AVE,1/18/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019065763-0,3.06019E+12,23428 SW 108 AVE,1/25/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019065764-0,3.06019E+12,23438 SW 108 AVE,1/25/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019065771-0,3.06019E+12,23594 SW 108 AVE,1/22/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019065772-0,3.06019E+12,23400 SW 108 AVE,1/22/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019066039-0,3.06913E+12,23061 SW 124 AVE,3/8/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019066077-0,3.06913E+12,23001 SW 124 AVE,3/8/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019066245-0,3.06929E+12,15711 SW 252 ST,3/29/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019066562-0,3.06935E+12,27505 SW 133 PATH,1/31/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019066582-0,3.06935E+12,13292 SW 274 TER,2/1/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019066605-0,3.06935E+12,13282 SW 274 TER,2/4/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019066615-0,3.06935E+12,27501 SW 134 CT,2/4/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
2,C2019067474-0,3.03115E+12,2352 NW 64 ST,3/14/2019,ROAD,C,4613.76,92.27,0,0,0,231-00PD,2,2019
2,C2019067474-0,3.03115E+12,2352 NW 64 ST,3/14/2019,ROAD,C,4613.76,92.27,0,0,0,231-00PD,-1,2019
1.1,C2019067926-0,3.03023E+12,7591 NW 54 ST,1/23/2019,ROAD,C,9729.45,194.59,0,0,0,150-00,"2,116.00",2019
6,C2019068203-0,3.06924E+12,24150 SW 123 AVE,2/7/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
4,C2019068785-0,3.04901E+12,401 SW 125 AVE,1/23/2019,ROAD,C,0,0,0,0,0,210-00,-1,2019
4,C2019068785-0,3.04901E+12,401 SW 125 AVE,1/23/2019,ROAD,C,0,0,0,0,0,210-00,1,2019
6,C2019069129-0,3.06913E+12,22955 SW 123 CT,1/23/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
1.1,C2019069214-0,3.04026E+12,6790 SW 59 ST,1/25/2019,ROAD,C,0,0,0,0,0,210-00,0,2019
2,C2019069752-0,3.03102E+12,1568 NW 103 ST,1/25/2019,ROAD,C,0,0,0,0,0,210-00,-1,2019
2,C2019069752-0,3.03102E+12,1568 NW 103 ST,1/25/2019,ROAD,C,0,0,0,0,0,210-00,1,2019
6,C2019069987-0,3.06018E+12,10760 SW 217 ST,1/23/2019,ROAD,C,0,185.56,0,0,0,210-00,1,2019
6,C2019070117-0,3.07906E+12,28035 SW 169 CT,1/28/2019,ROAD,C,8689.69,173.79,0,0,0,210-00,1,2019
6,C2019070126-0,3.06931E+12,28065 SW 173 CT,1/28/2019,ROAD,C,0,0,0,0,0,210-00,1,2019
6,C2019070126-0,3.06931E+12,28065 SW 173 CT,1/28/2019,ROAD,C,0,0,0,0,0,210-00,-1,2019
2,C2019071507-0,3.03111E+12,8028 NW 11 AVE,1/29/2019,ROAD,C,1969.71,39.39,0,0,0,231-00,2,2019
2,C2019071507-0,3.03111E+12,8028 NW 11 AVE,1/29/2019,ROAD,C,1969.71,39.39,0,0,0,210-00,-1,2019
6,C2019071908-0,3.0603E+12,25722 SW 107 CT,1/29/2019,ROAD,C,11360.59,227.21,0,0,0,231-00,2,2019
6,C2019071911-0,3.0603E+12,25051 SW 108 AVE,1/29/2019,ROAD,C,11360.59,227.21,0,0,0,231-00,2,2019
6,C2019071916-0,3.0603E+12,24842 SW 107 AVE,1/29/2019,ROAD,C,11360.59,227.21,0,0,0,231-00,2,2019
6,C2019071918-0,3.0603E+12,24921 SW 107 CT,1/29/2019,ROAD,C,11360.59,227.21,0,0,0,231-00,2,2019
6,C2019071939-0,3.0603E+12,24963 SW 108 AVE,1/28/2019,ROAD,C,11360.59,227.21,0,0,0,231-00,2,2019
6,C2019071952-0,3.0603E+12,25033 SW 107 CT,4/11/2019,ROAD,C,11360.59,227.21,0,0,0,231-00,2,2019
6,C2019071959-0,3.0603E+12,25118 SW 108 AVE,1/28/2019,ROAD,C,11360.59,227.21,0,0,0,231-00,2,2019
6,C2019071979-0,3.0603E+12,24940 SW 107 CT,6/7/2019,ROAD,C,11360.59,227.21,0,0,0,231-00,2,2019
6,C2019071981-0,3.0603E+12,25137 SW 107 CT,6/7/2019,ROAD,C,11360.59,227.21,0,0,0,231-00,2,2019
6,C2019071983-0,3.0603E+12,25020 SW 108 AVE,6/7/2019,ROAD,C,11360.59,227.21,0,0,0,231-00,2,2019
6,C2019072022-0,3.0603E+12,24940 SW 107 CT,1/29/2019,ROAD,C,11360.59,227.21,0,0,0,231-00,2,2019
6,C2019072024-0,3.0603E+12,25101 SW 107 CT,1/29/2019,ROAD,C,11360.59,227.21,0,0,0,231-00,2,2019
6,C2019072030-0,3.0603E+12,25052 SW 108 AVE,1/29/2019,ROAD,C,11360.59,227.21,0,0,0,231-00,2,2019
5,C2019072531-0,3.05933E+12,15100 SW 175 ST,7/9/2019,ROAD,C,0.08,0,0,0,0,210-00,1,2019
5,C2019072531-0,3.05933E+12,15100 SW 175 ST,7/9/2019,ROAD,C,0.08,0,0,0,0,710-00,-613.72,2019
5,C2019073338-0,3.05933E+12,14969 SW 180 ST,1/30/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019073618-0,3.07815E+12,20602 SW 317 ST,1/31/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019073619-0,3.07815E+12,20651 SW 317 ST,1/31/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019073620-0,3.07815E+12,20571 SW 317 ST,1/31/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019073621-0,3.07815E+12,20652 SW 317 ST,1/31/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019073622-0,3.07815E+12,20601 SW 317 ST,1/31/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
1.1,C2019073778-0,3.04011E+12,1221 SW 76 CT,1/30/2019,ROAD,C,1969.71,39.39,0,0,0,210-00,-1,2019
1.1,C2019073778-0,3.04011E+12,1221 SW 76 CT,1/30/2019,ROAD,C,1969.71,39.39,0,0,0,231-00,2,2019
2,C2019074207-0,3.03103E+12,1911 NW 95 TER,1/31/2019,ROAD,C,0,0,0,0,0,210-00,0,2019
2,C2019074400-0,3.03115E+12,2157 NW 64 ST,2/1/2019,ROAD,C,0,0,0,0,0,231-00,2,2019
2,C2019074400-0,3.03115E+12,2157 NW 64 ST,2/1/2019,ROAD,C,0,0,0,0,0,231-00,-2,2019
1,C2019075148-0,3.0402E+12,9900 SW 40 ST,5/17/2019,ROAD,C,104252.89,2085.06,0,0,0,210-00PD,-1,2019
1,C2019075148-0,3.0402E+12,9900 SW 40 ST,5/17/2019,ROAD,C,104252.89,2085.06,0,0,0,710-00PD,-888,2019
1,C2019075148-0,3.0402E+12,9900 SW 40 ST,5/17/2019,ROAD,C,104252.89,2085.06,0,0,0,820-00PD,"2,123.00",2019
1,C2019075148-0,3.0402E+12,9900 SW 40 ST,5/17/2019,ROAD,C,104252.89,2085.06,0,0,0,934-00,"1,832.00",2019
1,C2019075148-1,3.0402E+12,9900 SW 40 ST,5/17/2019,ROAD,C,0,0,0,0,0,820-00,0,2019
1.1,C2019076716-0,3.04026E+12,7400 SW 68 ST,2/5/2019,ROAD,C,0,0,0,0,0,210-00,0,2019
3,C2019076723-0,3.01231E+12,21176 NE 2 CT,2/1/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
3,C2019076742-0,3.01231E+12,21152 NE 2 CT,2/4/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
3,C2019076746-0,3.01231E+12,21128 NE 2 CT,2/4/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
3,C2019076750-0,3.01231E+12,21112 NE 2 CT,2/4/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
3,C2019076775-0,3.01231E+12,21160 NE 2 CT,2/4/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
3,C2019076783-0,3.01231E+12,21182 NE 2 CT,2/4/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
3,C2019076785-0,3.01231E+12,21074 NE 2 CT,2/4/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
3,C2019076792-0,3.01231E+12,21144 NE 2 CT,2/4/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
3,C2019076807-0,3.01231E+12,21184 NE 2 CT,2/4/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
3,C2019076814-0,3.01231E+12,21168 NE 2 CT,2/4/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
3,C2019076816-0,3.01231E+12,21120 NE 2 CT,2/4/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
3,C2019076818-0,3.01231E+12,21104 NE 2 CT,2/4/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
3,C2019077793-0,3.01231E+12,21090 NE 2 CT,2/4/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
3,C2019077796-0,3.01231E+12,21136 NE 2 CT,2/4/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019079201-0,3.06914E+12,13259 SW 231 ST,2/8/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019079218-0,3.06914E+12,13272 SW 231 ST,3/21/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019079229-0,3.06914E+12,13334 SW 227 ST,2/20/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019079240-0,3.06914E+12,13273 SW 231 ST,2/25/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
3,C2019079552-0,3.01231E+12,20470 NE 2 CT,2/6/2019,ROAD,C,37240.68,744.81,0,0,0,230-00,7,2019
5,C2019079903-0,3.05912E+12,12335 SW 112 ST,4/16/2019,ROAD,C,19483.94,389.68,0,0,0,851-00,"-2,600.00",2019
5,C2019079903-0,3.05912E+12,12335 SW 112 ST,4/16/2019,ROAD,C,19483.94,389.68,0,0,0,853-00,"2,600.00",2019
6,C2019080153-0,3.07815E+12,32214 SW 199 PL,2/28/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019080159-0,3.07815E+12,32272 SW 199 PL,3/26/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019080175-0,3.07802E+12,18800 SW 295 TER,2/15/2019,ROAD,C,9278.02,185.56,0,0,0,210-00,1,2019
6,C2019080675-0,3.0603E+12,11262 SW 250 TER,2/7/2019,ROAD,C,39762.05,795.24,0,0,0,230-00,7,2019
3,C2019080739-0,3.01231E+12,374 NE 208 TER,2/7/2019,ROAD,C,45442.33,908.85,0,0,0,230-00,8,2019
3,C2019080743-0,3.01231E+12,354 NE 208 TER,2/7/2019,ROAD,C,45442.33,908.85,0,0,0,230-00,8,2019
3,C2019080748-0,3.01231E+12,334 NE 208 TER,2/7/2019,ROAD,C,45442.33,908.85,0,0,0,230-00,8,2019
4,C2019081735-0,3.04915E+12,3849 SW 142 AVE,2/25/2019,ROAD,C,0,0,0,0,0,210-00,1,2019
4,C2019081735-0,3.04915E+12,3849 SW 142 AVE,2/25/2019,ROAD,C,0,0,0,0,0,210-00,-1,2019
1,C2019081843-0,3.04015E+12,8695 SW 40 ST,2/11/2019,ROAD,C,27965.43,559.31,0,0,0,944-00,-12,2019
1,C2019081843-0,3.04015E+12,8695 SW 40 ST,2/11/2019,ROAD,C,27965.43,559.31,0,0,0,853-00,"2,867.00",2019
6,C2019081974-0,3.0603E+12,11338 SW 249 ST,2/8/2019,ROAD,C,26600.48,532.01,0,0,0,230-00,5,2019
6,C2019082001-0,3.0603E+12,11355 SW 250 TER,3/26/2019,ROAD,C,28401.46,568.03,0,0,0,230-00,5,2019
8,C2019082596-0,3.0421E+12,2 FISHER ISLAND DR,3/11/2019,ROAD,C,20306.2,406.12,0,0,0,530-00,16,2019
8,C2019082596-0,3.0421E+12,2 FISHER ISLAND DR,3/11/2019,ROAD,C,20306.2,406.12,0,0,0,520-00,21,2019
6,C2019083183-0,3.06006E+12,10900 SW 186 ST,2/20/2019,ROAD,C,139226.85,2784.54,0,0,0,150-00,"-20,175.00",2019
6,C2019083183-0,3.06006E+12,10900 SW 186 ST,2/20/2019,ROAD,C,139226.85,2784.54,0,0,0,151-00,"101,066.00",2019
6,C2019083188-0,3.06006E+12,10900 SW 186 ST,2/20/2019,ROAD,C,11806.06,236.12,0,0,0,151-00,"5,027.00",2019
2,C2019083636-0,3.03111E+12,1341 NW 72 ST,4/10/2019,ROAD,C,8772.45,175.45,0,0,0,210-00,1,2019
